"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneName","Description"
"10572",-0.0153851351351371,6.46368581081081,-0.0498413299188147,0.960282115613716,0.968412709576523,-7.22114420313324,"DCD","ref|Homo sapiens dermcidin (DCD), mRNA [NM_053283]"
"10573",0.262567567567567,7.11915540540541,2.89113942309382,0.00411986261404301,0.00823092774225633,-3.10851802111149,"C21orf56","ref|Homo sapiens chromosome 21 open reading frame 56 (C21orf56), transcript variant 2, mRNA [NM_032261]"
"10574",0.0171216216216248,10.4277702702703,0.331871229753447,0.740219052546556,0.792583210421834,-7.16742925910959,"TMEM106B","ref|Homo sapiens transmembrane protein 106B (TMEM106B), transcript variant 1, mRNA [NM_018374]"
"10580",0.154756756756765,7.96612162162162,0.603918953378025,0.546355534040218,0.621256973320404,-7.04048216688177,"LRRC2","ref|Homo sapiens leucine rich repeat containing 2 (LRRC2), transcript variant 1, mRNA [NM_024512]"
"10581",0.046871621621615,6.99789527027027,0.420567644496923,0.674372990140199,0.736653087653439,-7.13413928062753,"lincRNA:chr16:87084524-87094524_F","lincRNA:chr16:87084524-87094524 forward strand"
"10593",0.0548108108108085,4.81389189189189,0.866344718656357,0.386995944585822,0.466288996464256,-6.84829078724352,"lincRNA:chr3:13036600-13340275_R","lincRNA:chr3:13036600-13340275 reverse strand"
"10594",2.41827027027028,7.93701351351351,9.03945416534012,2.02691962839445e-17,2.12953686128278e-16,28.8026669163999,"POTEE","ref|Homo sapiens POTE ankyrin domain family, member E (POTEE), mRNA [NM_001083538]"
"10595",-0.221175675675665,10.0540067567568,-2.62139581116155,0.00920510521148652,0.0171048588597156,-3.83206488850227,"KLF10","ref|Homo sapiens Kruppel-like factor 10 (KLF10), transcript variant 1, mRNA [NM_005655]"
"10617",0.930331081081079,8.73310472972973,6.77180765000681,6.74180656989331e-11,3.67363670750855e-10,14.0603103446355,"KCNE4","ref|Homo sapiens potassium voltage-gated channel, Isk-related family, member 4 (KCNE4), mRNA [NM_080671]"
"10638",0.118121621621621,4.41752702702703,1.75299290763556,0.0806282518819571,0.120774563657956,-5.69667483400036,"lincRNA:chr6:14706771-14748171_F","lincRNA:chr6:14706771-14748171 forward strand"
"10639",-0.1072972972973,6.65555405405405,-1.75339180332999,0.0805596744828054,0.120691163244376,-5.69598396018952,"A_33_P3269380","Unknown"
"10640",0.0476216216216203,4.17659459459459,0.737594610570623,0.461339393870623,0.539873842283121,-6.9511248561848,"SNAP91","ref|Homo sapiens synaptosomal-associated protein, 91kDa homolog (mouse) (SNAP91), transcript variant 1, mRNA [NM_014841]"
"10641",0.153858108108107,4.60265202702703,2.95843435943547,0.00333905220872095,0.00679577386660717,-2.91756228660117,"DYSFIP1","ref|Homo sapiens dysferlin interacting protein 1 (DYSFIP1), mRNA [NM_001007533]"
"10652",0.737270270270271,8.95564864864865,5.80095135682529,1.6781262750626e-08,7.03744931846063e-08,8.68686193303235,"MEI1","ref|Homo sapiens meiosis inhibitor 1 (MEI1), mRNA [NM_152513]"
"10653",0.0483378378378294,8.1707972972973,0.772614542674523,0.440360952744532,0.519155377252753,-6.92478182125537,"ALDH1B1","ref|Homo sapiens aldehyde dehydrogenase 1 family, member B1 (ALDH1B1), nuclear gene encoding mitochondrial protein, mRNA [NM_000692]"
"10654",-0.395729729729737,11.7548108108108,-9.39240432003265,1.56391132700756e-18,1.8335782425417e-17,31.3270479617899,"C6orf72","ref|Homo sapiens chromosome 6 open reading frame 72 (C6orf72), mRNA [NM_138785]"
"10655",-0.0901756756756731,4.43431081081081,-1.35041571055249,0.177904102066721,0.24046096199599,-6.31508063020283,"SLC16A12","ref|Homo sapiens solute carrier family 16, member 12 (monocarboxylic acid transporter 12) (SLC16A12), mRNA [NM_213606]"
"10698",-0.330108108108114,10.2917905405405,-5.07691222662748,6.75836632561302e-07,2.36909986296124e-06,5.11336745041664,"LMO4","ref|Homo sapiens LIM domain only 4 (LMO4), mRNA [NM_006769]"
"10699",0.079777027027025,4.7653277027027,1.09585013469839,0.274026416540401,0.348057446803148,-6.62428548862366,"LOC729897","ref|PREDICTED: Homo sapiens hypothetical LOC729897 (LOC729897), mRNA [XM_001126482]"
"10733",0.0196418918918928,4.57861824324324,0.302189804771254,0.762717513322903,0.811276154462152,-7.17681815412828,"ANKRD7","ref|Homo sapiens ankyrin repeat domain 7 (ANKRD7), mRNA [NM_019644]"
"10734",0.0434054054054034,11.4443040540541,0.607732169879977,0.54382651425932,0.619058385133252,-7.03817924541138,"SUMO1","ref|Homo sapiens SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae) (SUMO1), transcript variant 1, mRNA [NM_003352]"
"10735",0.0899459459459528,8.15697972972973,1.33393646716029,0.183240035410442,0.246781887332676,-6.33702380647244,"LOC148189","gb|Homo sapiens cDNA FLJ36869 fis, clone ASTRO2016819 [AK094188]"
"10736",0.682101351351346,6.22140202702703,9.08655613617389,1.44438788287317e-17,1.54265902193624e-16,29.1364262870975,"RUNX1","ref|Homo sapiens runt-related transcription factor 1 (RUNX1), transcript variant 2, mRNA [NM_001001890]"
"10737",0.0406418918918998,11.0745033783784,1.10288749371239,0.270963092040052,0.344537457679689,-6.61659476226488,"SMARCAL1","ref|Homo sapiens SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a-like 1 (SMARCAL1), transcript variant 1, mRNA [NM_014140]"
"10738",0.161986486486493,6.26704054054054,1.76487649301982,0.0786055807280495,0.117990343861966,-5.67602684229469,"HCG4","ref|Homo sapiens HLA complex group 4 (HCG4), non-coding RNA [NR_002139]"
"10740",-0.345378378378376,9.74397972972973,-4.99868207148618,9.84861330077906e-07,3.38763331037091e-06,4.75095159149347,"STIM1","ref|Homo sapiens stromal interaction molecule 1 (STIM1), mRNA [NM_003156]"
"10744",0.282581081081084,4.88243918918919,4.34287606807841,1.92803819497914e-05,5.63886381751322e-05,1.90353687099897,"CELA3A","ref|Homo sapiens chymotrypsin-like elastase family, member 3A (CELA3A), mRNA [NM_005747]"
"10757",0.024094594594593,4.6017027027027,0.308404637857532,0.757989250062448,0.807164514407496,-7.17492497392408,"SLC26A5","ref|Homo sapiens solute carrier family 26, member 5 (prestin) (SLC26A5), transcript variant d, mRNA [NM_206885]"
"10758",0.0858513513513515,4.68952702702703,1.74594793482197,0.0818472816670474,0.122424167430359,-5.7088511123415,"ENST00000238965","ens|FLJ00011 protein Fragment  [Source:UniProtKB/TrEMBL;Acc:Q9H7Q6] [ENST00000238965]"
"10803",-0.0409391891891895,6.05453716216216,-0.499732970219363,0.617630733339502,0.686696748796718,-7.09780646375388,"CRYBB1","ref|Homo sapiens crystallin, beta B1 (CRYBB1), mRNA [NM_001887]"
"10804",0.339858108108108,4.42969256756757,5.24234026224894,3.00309491413977e-07,1.08987416666764e-06,5.89525353441805,"KCNH1","ref|Homo sapiens potassium voltage-gated channel, subfamily H (eag-related), member 1 (KCNH1), transcript variant 1, mRNA [NM_172362]"
"10805",0.270479729729728,4.28249662162162,4.63903292153116,5.24206741144016e-06,1.65078366548079e-05,3.14662238451516,"lincRNA:chr13:50656306-51066897_F","lincRNA:chr13:50656306-51066897 forward strand"
"10806",0.131297297297295,3.69686486486486,1.6893131717006,0.0922020604437387,0.13576368862317,-5.80499019575217,"SRY","ref|Homo sapiens sex determining region Y (SRY), mRNA [NM_003140]"
"10810",-0.285236486486486,10.2494425675676,-5.04472259440912,7.89532997067021e-07,2.75013801956778e-06,4.96366890282405,"HTT","ref|Homo sapiens huntingtin (HTT), mRNA [NM_002111]"
"10816",-0.111797297297293,5.89031756756757,-1.54866638227109,0.12251992172464,0.174368833679429,-6.03027472216872,"GLI2","ref|Homo sapiens GLI family zinc finger 2 (GLI2), mRNA [NM_005270]"
"10817",-0.0839459459459482,7.35548648648649,-1.9193205007264,0.0558955825396098,0.0871598450400982,-5.3952744848982,"lincRNA:chrX:62648657-62780932_R","lincRNA:chrX:62648657-62780932 reverse strand"
"10818",0.131594594594594,5.56408783783784,2.401551882495,0.0169360429210306,0.0296952056913722,-4.37168247097565,"lincRNA:chr10:131848410-131919360_F","lincRNA:chr10:131848410-131919360 forward strand"
"10819",-0.231277027027023,9.35445608108108,-2.35440819915824,0.0191989204352217,0.0333379917579685,-4.48148827714346,"BDKRB2","ref|Homo sapiens bradykinin receptor B2 (BDKRB2), mRNA [NM_000623]"
"10864",-0.952195945945947,9.8259222972973,-8.66002457674704,2.99658237692908e-16,2.83765432373973e-15,26.1507573352331,"GSTM2","ref|Homo sapiens glutathione S-transferase mu 2 (muscle) (GSTM2), transcript variant 1, mRNA [NM_000848]"
"10897",-0.0340337837837907,9.62973986486486,-0.723443261410066,0.469973287698944,0.547853236943847,-6.96142459816587,"TCF12","ref|Homo sapiens transcription factor 12 (TCF12), transcript variant 4, mRNA [NM_207038]"
"10898",-0.610081081081081,7.21312162162162,-6.73620972028464,8.34189418982818e-11,4.49578122350418e-10,13.8522741284421,"lincRNA:chr2:38365721-38446521_F","lincRNA:chr2:38365721-38446521 forward strand"
"10899",-0.0317837837837818,8.88448648648649,-0.438047485698293,0.661668214142028,0.72565558686119,-7.12665392248425,"LOC100132108","ref|PREDICTED: Homo sapiens similar to hCG1644176 (LOC100132108), mRNA [XM_001725159]"
"10900",0.311939189189188,4.6799222972973,3.95347192731613,9.62084338263611e-05,0.000255863020716155,0.37966464075811,"ENST00000396017","ens|Potassium voltage-gated channel subfamily G member 1 (Voltage-gated potassium channel subunit Kv6.1)(kH2) [Source:UniProtKB/Swiss-Prot;Acc:Q9UIX4] [ENST00000396017]"
"10901",-0.194750000000003,9.03603040540541,-2.41862742710609,0.0161764375404006,0.0284872786846802,-4.33139391462565,"lincRNA:chr1:201592177-201616627_F","lincRNA:chr1:201592177-201616627 forward strand"
"10902",0.52198648648648,13.2968513513514,7.34184044562718,2.00776782577725e-12,1.28927081523486e-11,17.498329707191,"lincRNA:chrX:100696094-100725244_R","lincRNA:chrX:100696094-100725244 reverse strand"
"10903",-0.0517837837837849,3.86862162162162,-0.727268850452121,0.467630443140571,0.545734118251613,-6.95865983711888,"tAKR","ref|Homo sapiens aldo-keto reductase, truncated (tAKR), non-coding RNA [NR_026743]"
"10905",0.401581081081082,8.40592567567568,5.21831218926848,3.38280359149005e-07,1.2224608112005e-06,5.78038859762166,"TMEM65","ref|Homo sapiens transmembrane protein 65 (TMEM65), mRNA [NM_194291]"
"10909",-0.207729729729728,5.81933783783784,-3.19943855806314,0.0015249068019385,0.00330331744360654,-2.19984882507957,"UCKL1AS","ref|Homo sapiens UCKL1 antisense RNA (non-protein coding) (UCKL1AS), non-coding RNA [NR_027287]"
"10921",1.7711554054054,6.01496283783784,12.320261608952,1.74645793807162e-28,8.51034399406149e-27,53.9614612689862,"SLC7A11","ref|Homo sapiens solute carrier family 7, (cationic amino acid transporter, y+ system) member 11 (SLC7A11), mRNA [NM_014331]"
"10922",-0.216000000000003,11.5973445945946,-6.54904233615308,2.52303700007172e-10,1.28430545009092e-09,12.7718112900141,"C1orf144","ref|Homo sapiens chromosome 1 open reading frame 144 (C1orf144), transcript variant 2, mRNA [NM_015609]"
"10925",0.235256756756761,8.00266891891892,3.31817597317673,0.00101809771967237,0.00227660665995571,-1.82696283415231,"EDEM3","ref|Homo sapiens ER degradation enhancer, mannosidase alpha-like 3 (EDEM3), mRNA [NM_025191]"
"10926",0.397837837837832,12.2708445945946,5.19562030741954,3.78391098165274e-07,1.3605792138487e-06,5.67231452003078,"NSUN5B","ref|Homo sapiens NOL1/NOP2/Sun domain family, member 5B (NSUN5B), transcript variant 1, mRNA [NM_001039575]"
"10927",-0.235608108108107,5.01160135135135,-3.38684172522573,0.000801677811585759,0.00182938965980399,-1.60556664771114,"CCR3","ref|Homo sapiens chemokine (C-C motif) receptor 3 (CCR3), transcript variant 1, mRNA [NM_001837]"
"10945",0.789364864864861,10.0560743243243,8.19084779902758,7.63339360804646e-15,6.31459156471111e-14,22.9666738658496,"S1PR3","ref|Homo sapiens sphingosine-1-phosphate receptor 3 (S1PR3), mRNA [NM_005226]"
"10965",0.981033783783785,7.58567905405405,10.3632473780403,1.05713018064016e-21,1.845244397401e-20,38.5281612028888,"GPSM2","ref|Homo sapiens G-protein signaling modulator 2 (AGS3-like, C. elegans) (GPSM2), mRNA [NM_013296]"
"10969",0.638770270270269,10.5839189189189,11.3259303853931,5.55011502270483e-25,1.52278229186001e-23,45.9883601649147,"SRPK1","ref|Homo sapiens SFRS protein kinase 1 (SRPK1), mRNA [NM_003137]"
"10970",0.414364864864865,4.16668243243243,5.38532968602255,1.46586692247331e-07,5.51675419415135e-07,6.58783170173496,"C10orf93","ref|Homo sapiens chromosome 10 open reading frame 93 (C10orf93), mRNA [NM_173572]"
"10975",0.0792094594594586,4.45101013513514,1.42534760133416,0.1551000116614,0.213812307535343,-6.21194972472797,"lincRNA:chr6:40302693-40347347_F","lincRNA:chr6:40302693-40347347 forward strand"
"10981",-0.372277027027025,7.7300777027027,-5.86282788670817,1.20286003054783e-08,5.14114136400433e-08,9.01005014666123,"A_33_P3252594","Unknown"
"10983",-0.297506756756758,6.54734797297297,-4.7374267977109,3.35026998723804e-06,1.08012150243278e-05,3.57533945073107,"FAM135A","ref|Homo sapiens family with sequence similarity 135, member A (FAM135A), transcript variant 2, mRNA [NM_020819]"
"11027",-0.136425675675673,8.27647635135135,-2.6624875878142,0.00817646489759162,0.0153705054414039,-3.72619397213742,"DCUN1D1","ref|Homo sapiens DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae) (DCUN1D1), mRNA [NM_020640]"
"11061",0.477608108108113,6.20695945945946,8.03060160312322,2.249840043143e-14,1.76886583560049e-13,21.9046410332981,"DEFB4","ref|Homo sapiens defensin, beta 4 (DEFB4), mRNA [NM_004942]"
"11062",0.158601351351351,5.51068581081081,2.43809847767773,0.0153471262997836,0.027117604090798,-4.28511850793766,"ENST00000399694","ens|Proline dehydrogenase, mitochondrial Precursor (EC 1.5.99.8)(Proline oxidase)(Proline oxidase 2)(p53-induced gene 6 protein) [Source:UniProtKB/Swiss-Prot;Acc:O43272] [ENST00000399694]"
"11066",-0.259135135135129,10.7129391891892,-3.59236444031676,0.000383021019789061,0.000925263274243857,-0.91792064313975,"lincRNA:chr8:144359650-144364750_R","lincRNA:chr8:144359650-144364750 reverse strand"
"11067",0.26889864864865,13.9605709459459,2.47478071178253,0.013886383076738,0.0248700229835299,-4.19697052049373,"XIST","ref|Homo sapiens X (inactive)-specific transcript (non-protein coding) (XIST), non-coding RNA [NR_001564]"
"11068",0.326020270270266,15.6689493243243,6.90873392138447,2.95040965135007e-11,1.66590420627829e-10,14.8679612220745,"SUZ12P","ref|Homo sapiens suppressor of zeste 12 homolog pseudogene (SUZ12P), non-coding RNA [NR_024187]"
"11071",0.359790540540541,4.15598310810811,5.12962226068548,5.23053506813244e-07,1.85226669558846e-06,5.36022234449498,"WNT7B","ref|Homo sapiens wingless-type MMTV integration site family, member 7B (WNT7B), mRNA [NM_058238]"
"11072",0.355729729729728,7.79760810810811,3.49002400577513,0.000555708383321815,0.00130305955748343,-1.26499924938306,"NFASC","ref|Homo sapiens neurofascin homolog (chicken) (NFASC), transcript variant 1, mRNA [NM_001005388]"
"11089",0.0911283783783805,4.19517905405405,1.58365808321898,0.114328859906772,0.164285180968785,-5.9760234977788,"LOC649956","gb|RC0-GN0275-250101-021-c04 GN0275 Homo sapiens cDNA, mRNA sequence [BI053448]"
"11090",0.211783783783782,4.29996621621622,3.49902281356923,0.000538004112464701,0.00126446363534338,-1.23485060522606,"lincRNA:chr9:23662884-23672546_R","lincRNA:chr9:23662884-23672546 reverse strand"
"11102",0.0380472972972985,13.3733074324324,0.528107759260979,0.597816344019918,0.669199535134046,-7.08326465655053,"A_24_P350008","Unknown"
