"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneName","Description"
"16982",1.13999324324324,10.9034493243243,3.67034960515216,0.000286782519863587,0.000708138626509295,-0.647270917659576,"LOC100290819","ref|PREDICTED: Homo sapiens hypothetical protein LOC100290819 (LOC100290819), mRNA [XM_002348278]"
"17211",-1.41147297297297,7.74967567567568,-12.0671822486564,1.3902357251063e-27,5.85902947932185e-26,51.9098242303081,"TNXB","ref|Homo sapiens tenascin XB (TNXB), transcript variant XB, mRNA [NM_019105]"
"17369",-1.19325,5.81221283783784,-9.57077350269794,4.2018120678781e-19,5.24861865247897e-18,32.6227375023585,"A_33_P3236661","Unknown"
"17491",1.16531756756757,6.56113851351351,6.74643243018813,7.84764546291266e-11,4.25391488708058e-10,13.9119338349763,"SULT2B1","ref|Homo sapiens sulfotransferase family, cytosolic, 2B, member 1 (SULT2B1), transcript variant 1, mRNA [NM_004605]"
"17493",-1.2315945945946,7.29469594594595,-13.6821312038204,2.01367054784933e-33,2.5459326548214e-31,65.2114793495639,"TBX18","ref|Homo sapiens T-box 18 (TBX18), mRNA [NM_001080508]"
"17494",1.22333108108109,5.76392905405405,10.4745645189272,4.48015654954338e-22,8.31673505506506e-21,39.3757741446029,"SHROOM2","ref|Homo sapiens shroom family member 2 (SHROOM2), mRNA [NM_001649]"
"17543",-1.21385810810811,10.2855641891892,-10.9977981156575,7.51272157040568e-24,1.78398535565268e-22,43.4138041691935,"SPTBN1","ref|Homo sapiens spectrin, beta, non-erythrocytic 1 (SPTBN1), transcript variant 2, mRNA [NM_178313]"
"17824",-1.40734459459459,7.68658445945946,-9.61784536246897,2.96408713528393e-19,3.78335596694631e-18,32.966825533064,"AVPR1A","ref|Homo sapiens arginine vasopressin receptor 1A (AVPR1A), mRNA [NM_000706]"
"17860",2.12291216216216,8.57465202702703,8.97026535914149,3.32835717723231e-17,3.42952750552704e-16,28.3141930765286,"FXYD3","ref|Homo sapiens FXYD domain containing ion transport regulator 3 (FXYD3), transcript variant 3, mRNA [NM_001136007]"
"17986",1.11971621621622,9.28487162162162,6.44969256133051,4.49952405531327e-10,2.24520250994725e-09,12.2075390912532,"COL4A5","ref|Homo sapiens collagen, type IV, alpha 5 (COL4A5), transcript variant 2, mRNA [NM_033380]"
"17989",-1.02786486486486,11.3745945945946,-9.34784343411035,2.16736562409575e-18,2.51274755626268e-17,31.0054049003184,"EPHX1","ref|Homo sapiens epoxide hydrolase 1, microsomal (xenobiotic) (EPHX1), transcript variant 1, mRNA [NM_000120]"
"18021",1.50674324324324,6.20348648648649,7.8311154040163,8.48207074223877e-14,6.25360550546776e-13,20.6014998200787,"KIF12","ref|Homo sapiens kinesin family member 12 (KIF12), mRNA [NM_138424]"
"18029",-2.17227027027027,8.99818918918919,-14.3101568887767,9.69232596779319e-36,2.06094094896984e-33,70.4930353500968,"lincRNA:chr11:86632345-86633090_R","lincRNA:chr11:86632345-86633090 reverse strand"
"18128",-1.56782432432434,11.7101959459459,-11.9796676823045,2.83920812343264e-27,1.12082832079476e-25,51.2037103355278,"LAMA4","ref|Homo sapiens laminin, alpha 4 (LAMA4), transcript variant 5, mRNA [NM_001105209]"
"18146",-2.35027702702703,7.61842905405405,-14.367859990175,5.92249841704968e-36,1.35148524853456e-33,70.9805838257385,"ACADL","ref|Homo sapiens acyl-Coenzyme A dehydrogenase, long chain (ACADL), nuclear gene encoding mitochondrial protein, mRNA [NM_001608]"
"18197",2.33789864864865,7.23127364864865,10.9338739843395,1.24355304051403e-23,2.8609012677626e-22,42.9159029276972,"EPN3","ref|Homo sapiens epsin 3 (EPN3), mRNA [NM_017957]"
"18278",-2.30027027027027,8.21037162162162,-10.281543316701,1.97983698413118e-21,3.31365918131151e-20,37.9087310209283,"NPR3","ref|Homo sapiens natriuretic peptide receptor C/guanylate cyclase C (atrionatriuretic peptide receptor C) (NPR3), mRNA [NM_000908]"
"18306",-1.42843243243243,8.55492567567568,-10.3763902424475,9.55438038190135e-22,1.68027787317799e-20,38.6280170266336,"LIMS2","ref|Homo sapiens LIM and senescent cell antigen-like domains 2 (LIMS2), transcript variant 5, mRNA [NM_001161404]"
"18358",-1.28285135135135,12.4784324324324,-11.7483491642079,1.85843977260529e-26,6.41607472785798e-25,49.3460110060585,"RHOQ","ref|Homo sapiens ras homolog gene family, member Q (RHOQ), mRNA [NM_012249]"
"18419",-1.6336891891892,11.0571554054054,-14.6654666497583,4.64406545842453e-37,1.49827160100069e-34,73.5004164665615,"GYPC","ref|Homo sapiens glycophorin C (Gerbich blood group) (GYPC), transcript variant 1, mRNA [NM_002101]"
"18463",-1.29030405405405,9.5645304054054,-9.32910539337278,2.48553692258874e-18,2.85684071839561e-17,30.8704012856876,"AOX1","ref|Homo sapiens aldehyde oxidase 1 (AOX1), mRNA [NM_001159]"
"18465",-1.10514864864864,7.54376351351351,-10.5333526561353,2.84234440055274e-22,5.39411241614025e-21,39.8250899858073,"FBXO27","ref|Homo sapiens F-box protein 27 (FBXO27), mRNA [NM_178820]"
"18476",1.31329054054054,5.02273986486486,9.11761251765047,1.15460103338021e-17,1.24595700903175e-16,29.3570237374311,"PPP2R2C","ref|Homo sapiens protein phosphatase 2 (formerly 2A), regulatory subunit B, gamma isoform (PPP2R2C), transcript variant 1, mRNA [NM_020416]"
"18619",1.42099324324324,12.0904560810811,10.0117553370711,1.54626286642878e-20,2.31469366052922e-19,35.8801192624231,"KIAA1522","ref|Homo sapiens KIAA1522 (KIAA1522), mRNA [NM_020888]"
"18684",3.16241891891893,7.96199324324324,10.7803758251788,4.15003078778664e-23,8.78454480781263e-22,41.7253895543116,"EEF1A2","ref|Homo sapiens eukaryotic translation elongation factor 1 alpha 2 (EEF1A2), mRNA [NM_001958]"
"18751",-1.50874324324325,8.51316891891892,-12.9459831181364,9.78384704633657e-31,7.323013837242e-29,59.0902907176983,"FREM1","ref|Homo sapiens FRAS1 related extracellular matrix 1 (FREM1), mRNA [NM_144966]"
"18768",-1.02313513513513,8.99062837837838,-8.91819886892109,4.8274300744328e-17,4.90395611035757e-16,27.9480220767557,"EFCAB3","ref|Homo sapiens EF-hand calcium binding domain 3 (EFCAB3), transcript variant 1, mRNA [NM_001144933]"
"18845",-1.15977027027027,7.09820945945946,-9.50312990917019,6.92701254919584e-19,8.50513509321211e-18,32.1298370998507,"BAALC","ref|Homo sapiens brain and acute leukemia, cytoplasmic (BAALC), transcript variant 1, mRNA [NM_024812]"
"18850",1.4700472972973,7.69464527027027,12.8729211829948,1.79912440493214e-30,1.26560961898836e-28,58.4876099262235,"ESPL1","ref|Homo sapiens extra spindle pole bodies homolog 1 (S. cerevisiae) (ESPL1), mRNA [NM_012291]"
"18913",-1.1113445945946,7.59420608108108,-13.4187268768703,1.85948317169226e-32,1.93303606159475e-30,63.0116440521218,"EDA","ref|Homo sapiens ectodysplasin A (EDA), transcript variant 1, mRNA [NM_001399]"
"1907",-1.08082432432433,8.00225,-9.95327534032044,2.40596482077664e-20,3.48995455243198e-19,35.4438813000232,"ABCC6","ref|Homo sapiens ATP-binding cassette, sub-family C (CFTR/MRP), member 6 (ABCC6), transcript variant 2, mRNA [NM_001079528]"
"19118",1.95980405405405,9.18095608108108,15.551287274955,2.2774201706123e-40,2.47896544809812e-37,81.0434674365532,"SQLE","ref|Homo sapiens squalene epoxidase (SQLE), mRNA [NM_003129]"
"19145",1.08821621621622,6.05590540540541,8.18224150723521,8.09231708352247e-15,6.67063600294593e-14,22.909297261891,"IL17RB","ref|Homo sapiens interleukin 17 receptor B (IL17RB), mRNA [NM_018725]"
"19284",-1.75574999999999,6.62136148648649,-12.3685217000271,1.1740433427219e-28,5.87398369759683e-27,54.354263064669,"CPA1","ref|Homo sapiens carboxypeptidase A1 (pancreatic) (CPA1), mRNA [NM_001868]"
"19449",1.0887027027027,8.30919594594595,7.50512420359568,7.08739694198681e-13,4.74657736501278e-12,18.5188541855293,"CD27","ref|Homo sapiens CD27 molecule (CD27), mRNA [NM_001242]"
"19503",1.65280405405405,8.32830743243243,13.2432113474031,8.13217997531049e-32,7.3868617329131e-30,61.5515445784774,"MLF1IP","ref|Homo sapiens MLF1 interacting protein (MLF1IP), mRNA [NM_024629]"
"19736",1.17847972972972,11.3515439189189,8.79399969491728,1.16627650067562e-16,1.15221897323272e-15,27.0795523466256,"CD9","ref|Homo sapiens CD9 molecule (CD9), mRNA [NM_001769]"
"19777",1.06714864864865,4.22962837837838,8.16154556570615,9.31064047987163e-15,7.6212031784496e-14,22.7714772511072,"CCDC144NL","ref|Homo sapiens coiled-coil domain containing 144 family, N-terminal like (CCDC144NL), mRNA [NM_001004306]"
"19792",1.16234459459459,7.08888175675676,10.0561095277988,1.10483468789485e-20,1.68352334526779e-19,36.2118261567585,"PTPN7","ref|Homo sapiens protein tyrosine phosphatase, non-receptor type 7 (PTPN7), transcript variant 2, mRNA [NM_080588]"
"19955",-1.2119527027027,8.57185472972973,-10.4294161679538,6.34928247905172e-22,1.15571764346319e-20,39.0314911445005,"FNDC4","ref|Homo sapiens fibronectin type III domain containing 4 (FNDC4), mRNA [NM_022823]"
"20105",1.78412837837838,8.22916554054054,8.40167127700817,1.80558145272639e-15,1.58619906776602e-14,24.3839518122887,"KRT83","ref|Homo sapiens keratin 83 (KRT83), mRNA [NM_002282]"
"20106",-1.04554054054054,10.4080878378378,-10.5602344426318,2.30754774536992e-22,4.42406080034445e-21,40.0309279399167,"ZEB2","ref|Homo sapiens zinc finger E-box binding homeobox 2 (ZEB2), mRNA [NM_014795]"
"20204",-1.35145945945946,6.91652027027027,-8.61525502041935,4.09987811464814e-16,3.79786729115327e-15,25.8422796685993,"CYP3A5","ref|Homo sapiens cytochrome P450, family 3, subfamily A, polypeptide 5 (CYP3A5), mRNA [NM_000777]"
"20224",1.11733108108109,14.9458277027027,3.78228270103573,0.000187673131731688,0.000476879364606646,-0.249542708958344,"ENST00000390237","ens|Ig kappa chain C region  [Source:UniProtKB/Swiss-Prot;Acc:P01834] [ENST00000390237]"
"20285",1.08110810810811,7.26416216216216,9.4438831668453,1.07164842608688e-18,1.29039159259573e-17,31.6996542889582,"C9orf116","ref|Homo sapiens chromosome 9 open reading frame 116 (C9orf116), transcript variant 1, mRNA [NM_001048265]"
"20348",1.18322972972973,7.94432432432432,9.06153085676989,1.72949006322729e-17,1.82425130006251e-16,28.9589776530504,"HAMP","ref|Homo sapiens hepcidin antimicrobial peptide (HAMP), mRNA [NM_021175]"
"20482",-1.08825,5.84254391891892,-10.3147959628333,1.53406400561532e-21,2.62389448565574e-20,38.1605535626761,"DPP6","ref|Homo sapiens dipeptidyl-peptidase 6 (DPP6), transcript variant 3, mRNA [NM_001039350]"
"20486",-3.02148648648648,12.6250067567568,-12.0066156850683,2.27922573422557e-27,9.19156722819587e-26,51.420952949957,"HBA2","ref|Homo sapiens hemoglobin, alpha 2 (HBA2), mRNA [NM_000517]"
"20547",1.12239189189189,5.76641216216216,9.78276875196025,8.66921546698235e-20,1.18407561911076e-18,34.1793101006732,"USP43","ref|Homo sapiens ubiquitin specific peptidase 43 (USP43), mRNA [NM_153210]"
"20554",1.10099324324324,10.0911858108108,6.31668341705426,9.66559971561885e-10,4.6662203787064e-09,11.4623124554645,"IL1RN","ref|Homo sapiens interleukin 1 receptor antagonist (IL1RN), transcript variant 1, mRNA [NM_173842]"
"20568",-1.55972972972974,8.51875,-9.58153101952489,3.88004412617932e-19,4.85966437008484e-18,32.7012949582418,"SLC1A7","ref|Homo sapiens solute carrier family 1 (glutamate transporter), member 7 (SLC1A7), mRNA [NM_006671]"
"20602",2.17527027027027,6.67627702702703,10.8496433471507,2.41130007917851e-23,5.26467251102695e-22,42.2617229654056,"MMP3","ref|Homo sapiens matrix metallopeptidase 3 (stromelysin 1, progelatinase) (MMP3), mRNA [NM_002422]"
"20610",-2.28660810810812,10.1995743243243,-14.3218625520362,8.77089242024506e-36,1.90838301125146e-33,70.5919112560171,"FXYD1","ref|Homo sapiens FXYD domain containing ion transport regulator 1 (FXYD1), transcript variant a, mRNA [NM_005031]"
"20760",1.97220945945946,7.17265878378378,10.0854111089839,8.84477134045731e-21,1.36553928484024e-19,36.4313555414067,"PRLR","ref|Homo sapiens prolactin receptor (PRLR), mRNA [NM_000949]"
"20909",1.26650675675676,6.63383445945946,10.9556911081853,1.04718768392187e-23,2.44937199269325e-22,43.0856973878714,"HMGB3","ref|Homo sapiens high-mobility group box 3 (HMGB3), mRNA [NM_005342]"
"21034",1.21913513513513,7.53708783783784,10.2548721389513,2.4286751235887e-21,3.9864358695256e-20,37.7070285473862,"ZNF497","ref|Homo sapiens zinc finger protein 497 (ZNF497), mRNA [NM_198458]"
"21093",1.06126351351352,9.64323310810811,8.31003436942779,3.38788463825887e-15,2.91065644403581e-14,23.7651591257617,"PHLDA2","ref|Homo sapiens pleckstrin homology-like domain, family A, member 2 (PHLDA2), mRNA [NM_003311]"
"21205",1.16761486486487,7.20861824324324,10.3114911330523,1.5734803548763e-21,2.68150859749047e-20,38.1355088803896,"HIST1H3J","ref|Homo sapiens histone cluster 1, H3j (HIST1H3J), mRNA [NM_003535]"
"21272",1.4127972972973,8.77883108108108,10.3225122752116,1.44581285278183e-21,2.47747711549942e-20,38.2190440911455,"ENST00000372591","ens|Forkhead box protein O6  [Source:UniProtKB/Swiss-Prot;Acc:A8MYZ6] [ENST00000372591]"
"21317",-1.07714864864865,7.72976351351351,-11.6152815374475,5.44478832143998e-26,1.7566013632894e-24,48.2833081251666,"CDC14B","ref|Homo sapiens CDC14 cell division cycle 14 homolog B (S. cerevisiae) (CDC14B), transcript variant 1, mRNA [NM_003671]"
"21354",-1.70947297297297,9.55645945945946,-13.9628596452233,1.86464999201525e-34,3.06064303952538e-32,67.5664135094617,"TGFBR3","ref|Homo sapiens transforming growth factor, beta receptor III (TGFBR3), mRNA [NM_003243]"
"21373",-1.02919594594594,9.57570608108108,-9.06632503800234,1.67085813360263e-17,1.76638968338827e-16,28.9929506854079,"MARCH2","ref|Homo sapiens membrane-associated ring finger (C3HC4) 2 (MARCH2), transcript variant 1, mRNA [NM_016496]"
"21576",1.86109459459459,13.204972972973,6.18249762831316,2.06616824191755e-09,9.60311478955818e-09,10.7225315280355,"TFF3","ref|Homo sapiens trefoil factor 3 (intestinal) (TFF3), mRNA [NM_003226]"
"21593",-3.01699324324323,10.843097972973,-13.5423149164803,6.56090645525248e-33,7.48583424333441e-31,64.0425562976584,"TUSC5","ref|Homo sapiens tumor suppressor candidate 5 (TUSC5), mRNA [NM_172367]"
"21690",1.19283783783784,7.71258783783784,8.21064483959426,6.67316410116073e-15,5.53494001156558e-14,23.0988015601476,"MSR1","ref|Homo sapiens macrophage scavenger receptor 1 (MSR1), transcript variant SR-AII, mRNA [NM_002445]"
"21691",2.18654054054054,5.48830405405405,15.5227066321432,2.91455963329193e-40,2.47896544809812e-37,80.7992907032257,"KIF14","ref|Homo sapiens kinesin family member 14 (KIF14), mRNA [NM_014875]"
"21700",-1.03047297297297,6.0790472972973,-9.3006930895189,3.05844808810974e-18,3.46426638164101e-17,30.6659791084043,"GAS2L2","ref|Homo sapiens growth arrest-specific 2 like 2 (GAS2L2), mRNA [NM_139285]"
"21714",1.09208108108108,11.6704527027027,3.48733021575807,0.00056111330241944,0.00131540367262247,-1.27401032620886,"A_33_P3320683","Unknown"
"21723",-1.70737162162163,7.6951722972973,-9.74468527108776,1.15258057064989e-19,1.54713684634152e-18,33.8983824926706,"lincRNA:chr6:154718233-154725333_F","lincRNA:chr6:154718233-154725333 forward strand"
"21737",-1.92772972972974,11.6851959459459,-8.21215607696428,6.60497730649251e-15,5.48811435875168e-14,23.1088959844968,"FOSB","ref|Homo sapiens FBJ murine osteosarcoma viral oncogene homolog B (FOSB), transcript variant 1, mRNA [NM_006732]"
"21740",-1.04717567567568,10.5083513513514,-10.5648663097976,2.22608814925172e-22,4.2931294553028e-21,40.0664188666925,"KCNJ8","ref|Homo sapiens potassium inwardly-rectifying channel, subfamily J, member 8 (KCNJ8), mRNA [NM_004982]"
"21760",2.53935135135136,6.22443243243243,9.3985799766177,1.49466346152291e-18,1.76121805365344e-17,31.3716896104573,"SYT13","ref|Homo sapiens synaptotagmin XIII (SYT13), mRNA [NM_020826]"
"21800",1.12503378378378,6.03200337837838,11.3593338903925,4.25000091464727e-25,1.17642037152189e-23,46.2521492720984,"DNASE1L2","ref|Homo sapiens deoxyribonuclease I-like 2 (DNASE1L2), mRNA [NM_001374]"
"21902",1.12162162162162,5.12694594594595,5.50654196024158,7.88959011388449e-08,3.06286328238603e-07,7.18691090989054,"CST9","ref|Homo sapiens cystatin 9 (testatin) (CST9), mRNA [NM_001008693]"
